	time	Browsers	Page	Category	l_jp_sid	l_jp_cid	g_auth	g_page_restric	l_grp_auth	l_jp_grp_id	Platform	Device	Web browser	Operating system	c9	c7	pageview	cookie	sso
81	10028348.0	192.38.133.210#35092A55	jplive.aarhus.sec	aarhus	1184.0	0.0	no	open	no	192.38.133.215	Mobile	Android Device	Firefox	Android	http://jyllands-posten.dk/?device=mobil	http://jyllands-posten.dk/aarhus/	1,0	b60c5b85-067f-4ea6-87f3-74adf8635581	NOTSET
82	1002851.0	79dec051-9502-1503-7082-145779930200	jplive.forside.sec	other	1072.0	0.0	no	open	no	87.49.146.240	Mobile	Android Mobile	Chrome	Android	http://jyllands-posten.dk/?device=mobil	http://jyllands-posten.dk/?device=mobil	1,0	b1e4cba7-dbe6-4767-b058-c0ae9e36b8de	NOTSET
83	10028978.0	64dd1394-8002-3901-7801-741469730457	jplive.seneste.sec	other	1446.0	0.0	no	open	no	62.44.134.93	Mobile	Android Mobile	Chrome	Android		http://jyllands-posten.dk/seneste/	1,0	8258a0b5-e691-48c2-93e7-f33f574b2fbd	NOTSET
84	10029107.0	3e68aaa2-0301-4401-4504-514639003090	jplive.international.art.9476401	international	1179.0	9476401.0	no	open	no	180.183.196.122	Mobile	Android Mobile	Chrome	Android	http://jyllands-posten.dk/?device=mobil	http://jyllands-posten.dk/international/ECE9476401/who-efter-stor-stigning-i-depressionstilfaelde-det-er-tid-til-et-wakeup-call/	1,0	6bcbf930-75bb-439e-b4b8-9ff75e72ff3b	NOTSET
85	10029578.0	64dd1394-8002-3901-7801-741469730457	jplive.seneste.sec	other	1446.0	0.0	no	open	no	62.44.134.93	Mobile	Android Mobile	Chrome	Android	http://jyllands-posten.dk/seneste/	http://jyllands-posten.dk/seneste/	1,0	8258a0b5-e691-48c2-93e7-f33f574b2fbd	NOTSET
86	10029883.0	192.38.133.210#35092A55	jplive.aarhus.sec	aarhus	1184.0	0.0	no	open	no	192.38.133.215	Mobile	Android Device	Firefox	Android	http://jyllands-posten.dk/?device=mobil	http://jyllands-posten.dk/aarhus/	1,0	b60c5b85-067f-4ea6-87f3-74adf8635581	NOTSET
87	1003047.0	1c07b261-7702-1405-4069-148088489000	jplive.kultur.musik.art.9319435	kultur	1206.0	9319435.0	no	open	no	NOTSET	Mobile	Android Mobile	Chrome	Android	https://www.google.dk/	http://jyllands-posten.dk/kultur/musik/ECE9319435/ed-sheeran-giver-koncert-i-herning/	1,0	2b1a7a82-2078-4847-89bf-e8bf24c19b7c	NOTSET
88	1003049.0	89.23.224.50#0D5AD512	jplive.forside.sec	other	1072.0	0.0	no	open	no	89.23.224.53	Tablet	iPad	Safari	iOS		http://jyllands-posten.dk/	1,0	e5d2fb17-8c4c-4cf2-90ea-284acfed7a22	NOTSET
89	10030817.0	192.38.133.210#35092A55	jplive.aarhus.sec	aarhus	1184.0	0.0	no	open	no	192.38.133.215	Mobile	Android Device	Firefox	Android	http://jyllands-posten.dk/?device=mobil	http://jyllands-posten.dk/aarhus/	1,0	b60c5b85-067f-4ea6-87f3-74adf8635581	NOTSET
90	10032779.0	192.38.133.210#35092A55	jplive.aarhus.sec	aarhus	1184.0	0.0	no	open	no	192.38.133.215	Mobile	Android Device	Firefox	Android	http://jyllands-posten.dk/?device=mobil	http://jyllands-posten.dk/aarhus/	1,0	b60c5b85-067f-4ea6-87f3-74adf8635581	NOTSET
91	10032820.0	57272a59-5020-9020-1084-146704400100	jplive.debat.leder.art.9476755	debat	1768.0	9476755.0	no	open	no	NOTSET	Mobile	Android Mobile	Chrome	Android		http://jyllands-posten.dk/debat/leder/ECE9476755/foraeldre-der-fravaelger-vacciner-skal-maerke-en-konsekvens/	1,0	ddf54f34-c97e-4caa-841d-34311e3ab5be	NOTSET
92	10032875.0	1e4fcf7d-6302-3402-4909-148268213500	jplive.sport.fodbold.intfodbold.art.9464055	sport	1224.0	9464055.0	no	open	no	67.20.130.200	Tablet	Android Tablet	Chrome	Android	http://jyllands-posten.dk/sport/fodbold/intfodbold/bundesliga/ECE9476846/thomas-delaney-scorede-hattrick-i-endnu-en-bremensejr/?ref=eblistermest	http://jyllands-posten.dk/sport/fodbold/intfodbold/bundesliga/ECE9464055/thomas-delaney-jagter-lederrolle-i-werder-bremen/	1,0	96092de8-22b5-49e8-a823-e09f7ab7f4f9	NOTSET
93	10033218.0	209ee018-1840-8402-4301-961465729450	jplive.forside.sec	other	1072.0	0.0	no	open	no	76.68.44.236	Tablet	iPad	Safari	iOS	http://www.google.ca/	http://jyllands-posten.dk/	1,0	1cd26b6c-521c-44a6-9288-f164e3023197	NOTSET
94	1003377.0	39bf8361-1950-2490-2606-114536742260	jplive.aarhus.art.9476898	aarhus	1184.0	9476898.0	no	open	no	83.88.206.128	Computer	Windows Desktop	Opera	Windows	http://jyllands-posten.dk/seneste/	http://jyllands-posten.dk/aarhus/ECE9476898/doeende-kraeftpatient-mistede-kostbar-diamantring-paa-sygehuset/	1,0	752c4300-1291-4f14-83df-5e13a59000bd	NOTSET
95	1003399.0	80.71.142.18#39439018	jplive.forside.sec	other	1072.0	0.0	no	open	no	80.71.142.19	Computer	Macintosh Desktop	Safari	Mac OS		http://jyllands-posten.dk/	1,0	6f6914d6-4151-4d5d-bb07-795f300afee9	NOTSET
96	10034222.0	2.107.86.233#0D5AD512	jplive.sport.fodbold.superliga.art.9476994	sport	1238.0	9476994.0	no	open	no	2.107.86.238	Tablet	iPad	Safari	iOS	http://politiken.dk/	http://jyllands-posten.dk/sport/fodbold/superliga/fck/ECE9476994/fanklubber-holder-fast-i-boykot-af-parken/	1,0	b1bc8388-2b8f-4948-9035-b5013eab5712	NOTSET
97	10034412.0	192.38.133.210#35092A55	jplive.aarhus.sec	aarhus	1184.0	0.0	no	open	no	192.38.133.215	Mobile	Android Device	Firefox	Android	http://jyllands-posten.dk/?device=mobil	http://jyllands-posten.dk/aarhus/	1,0	b60c5b85-067f-4ea6-87f3-74adf8635581	NOTSET
98	1003463.0	85.184.163.33#7018973A	jplive.livsstil.rejser.art.9458099	livsstil	1353.0	9458099.0	no	open	no	85.184.163.32	Tablet	iPad	Safari	iOS	http://jyllands-posten.dk/	http://jyllands-posten.dk/livsstil/rejser/ECE9458099/top-3-i-aarhus-hoteller-der-kan-noget-saerligt/	1,0	f7ef7d29-d801-4b0e-ba4f-1d097ecf2515	NOTSET
99	10034946.0	213.32.242.74#138C7059	jplive.forside.sec	other	1072.0	0.0	no	open	no	213.32.242.75	Mobile	iPhone	Safari	iOS		http://jyllands-posten.dk/	1,0	2d378a78-308e-4813-acdf-3dcc4cfb2a49	NOTSET
100	10035189.0	64dd1394-8002-3901-7801-741469730457	jplive.aarhus.sec	aarhus	1184.0	0.0	no	open	no	62.44.134.93	Mobile	Android Mobile	Chrome	Android		http://jyllands-posten.dk/aarhus/	1,0	8258a0b5-e691-48c2-93e7-f33f574b2fbd	NOTSET
101	1003532.0	5.186.124.50#138C7059	jplive.forside.sec	other	1072.0	0.0	no	open	no	5.186.124.51	Mobile	iPhone	Safari	iOS		http://jyllands-posten.dk/	1,0	e483bb9c-abb8-4afb-8325-55ce2e20d2e7	NOTSET
102	10035342.0	213.32.242.74#138C7059	jplive.forside.sec	other	1072.0	0.0	no	open	no	213.32.242.75	Mobile	iPhone	Safari	iOS		http://jyllands-posten.dk/?device=mobil	1,0	2d378a78-308e-4813-acdf-3dcc4cfb2a49	NOTSET
103	1003540.0	12e2903c-1950-2150-2470-127147054951	jplive.forside.sec	other	1072.0	0.0	no	open	no	NOTSET	Computer	Windows Desktop	Edge	Windows		http://jyllands-posten.dk/	1,0	2b09d36a-a4e7-463c-8354-4ba8cc589021	NOTSET
104	10035850.0	192.38.133.210#35092A55	jplive.aarhus.sec	aarhus	1184.0	0.0	no	open	no	192.38.133.215	Mobile	Android Device	Firefox	Android	http://jyllands-posten.dk/?device=mobil	http://jyllands-posten.dk/aarhus/	1,0	b60c5b85-067f-4ea6-87f3-74adf8635581	NOTSET
105	10035854.0	10dc7de1-8002-3901-7801-321454674180	jplive.forside.sec	other	1072.0	0.0	yes	open	no	171.249.16.248	Computer	Windows Desktop	Chrome	Windows	http://jyllands-posten.dk/	http://jyllands-posten.dk/	1,0	b12c62a6-16d9-4e3b-b212-74d9095d549a	9b002cb6-20e3-45f8-aa35-9d2e7afbdd53
106	10036348.0	62.44.135.186#0D5AD512	jplive.forside.sec	other	1072.0	0.0	no	open	no	62.44.135.189	Tablet	iPad	Safari	iOS		http://jyllands-posten.dk/	1,0	e6a7187b-c265-41e9-a511-9ec6dfd01f04	NOTSET
107	10036481.0	104.246.123.9#138C7059	jplive.forside.sec	other	1072.0	0.0	no	open	no	104.246.123.14	Mobile	iPhone	Safari	iOS		http://jyllands-posten.dk/?device=mobil	1,0	3943ce32-e1f3-41db-908b-6070db8a5b2d	NOTSET
108	10036620.0	185.17.218.210#310BBF20	premium.erhverv.art.9467353	erhverv	1747.0	9467353.0	no	restricted	no	NOTSET	Tablet	Android Tablet	Chrome	Android		https://jyllands-posten.dk/protected/premium/erhverv/ECE9467353/kraftig-vaekst-i-stresssyge-danskere-presser-pensionsselskaber/	1,0	00fbc91c-11a4-4a6a-9511-cb90aeb756c5	NOTSET
109	10036743.0	62.61.142.26#0D5AD512	jplive.debat.leder.art.9476755	debat	1768.0	9476755.0	no	open	no	62.61.142.27	Tablet	iPad	Safari	iOS	http://jyllands-posten.dk/	http://jyllands-posten.dk/debat/leder/ECE9476755/foraeldre-der-fravaelger-vacciner-skal-maerke-en-konsekvens/	1,0	d2fb3053-a4e1-4a02-8e15-04c2a7e4a065	NOTSET
110	1003697.0	4ac80494-7702-1405-4069-148477204100	jplive.indland.art.9476813	indland	1073.0	9476813.0	no	open	no	62.66.136.35	Mobile	iPhone	Chrome for iOS	iOS	http://jyllands-posten.dk/?device=mobil	http://jyllands-posten.dk/indland/ECE9476813/naesten-hver-fjerde-dansker-mister-tillid-til-medierne/	1,0	46e70e98-a217-4c44-a574-37731d0ec5db	NOTSET
111	10037523.0	192.38.133.210#35092A55	jplive.aarhus.sec	aarhus	1184.0	0.0	no	open	no	192.38.133.215	Mobile	Android Device	Firefox	Android	http://jyllands-posten.dk/?device=mobil	http://jyllands-posten.dk/aarhus/	1,0	b60c5b85-067f-4ea6-87f3-74adf8635581	NOTSET
112	10037822.0	192.228.133.66#138C7059	jplive.sport.art.7718169	sport	1221.0	7718169.0	no	open	no	192.228.133.67	Mobile	iPhone	Safari	iOS		http://jyllands-posten.dk/sport/ECE7718169/Fodboldprogrammet-Derfor-er-St%C3%A5le-og-Glen-en-gave-til-Superligaen/	1,0	00e6032b-2e37-461f-a2ec-1a718506b0fa	NOTSET
113	10037857.0	211.24.238.1#138C7059	jplive.nyviden.art.9476337	viden	1362.0	9476337.0	yes	open	no	211.24.238.4	Mobile	iPhone	Safari	iOS	http://jyllands-posten.dk/nyviden/ECE9476337/danmarks-aeldste-kvinde-var-i-virkeligheden-en-mand/	http://jyllands-posten.dk/nyviden/ECE9476337/danmarks-aeldste-kvinde-var-i-virkeligheden-en-mand/	1,0	b29da8ef-5c3d-4765-823c-08cc533273f4	e5947afc-ee7b-47f5-a5de-9c70772dcd79
114	10038251.0	185.17.218.210#310BBF20	jplive.forside.sec	other	1072.0	0.0	no	open	no	185.17.218.215	Tablet	Android Tablet	Chrome	Android		http://jyllands-posten.dk/	1,0	00fbc91c-11a4-4a6a-9511-cb90aeb756c5	NOTSET
115	10038799.0	15d17e2b-2022-0520-3614-910940380000	jplive.livsstil.bolig.art.7755350	livsstil	1840.0	7755350.0	no	open	no	NOTSET	Computer	Linux Desktop	Chrome	Linux	http://www.google.com/search	http://jyllands-posten.dk/livsstil/bolig/ECE7755350/S%C3%A5dan-forvandler-Thy-virksomhed-u%C3%B8nsket-tr%C3%A6-til-kvalitetsm%C3%B8bler/	1,0	43d2341c-4ffa-4676-9efa-a7b2f95be833	NOTSET
116	10038988.0	192.38.133.210#35092A55	jplive.aarhus.sec	aarhus	1184.0	0.0	no	open	no	192.38.133.215	Mobile	Android Device	Firefox	Android	http://jyllands-posten.dk/?device=mobil	http://jyllands-posten.dk/aarhus/	1,0	b60c5b85-067f-4ea6-87f3-74adf8635581	NOTSET
117	10038995.0	36985216-5025-4015-5022-414910868110	jplive.livsstil.digitalt.mobil.sec	livsstil	1848.0	0.0	no	open	no	77.234.171.162	Computer	Windows Desktop	IE	Windows		http://jyllands-posten.dk/livsstil/digitalt/mobil/	1,0	83cae3df-d56a-4d3d-a61b-485957a54b1e	NOTSET
118	10040426.0	192.38.133.210#35092A55	jplive.aarhus.sec	aarhus	1184.0	0.0	no	open	no	192.38.133.215	Mobile	Android Device	Firefox	Android	http://jyllands-posten.dk/?device=mobil	http://jyllands-posten.dk/aarhus/	1,0	b60c5b85-067f-4ea6-87f3-74adf8635581	NOTSET
119	1004056.0	62.107.68.42#0D5AD512	jplive.indland.art.9476813	indland	1073.0	9476813.0	no	open	no	62.107.68.45	Tablet	iPad	Safari	iOS	http://jyllands-posten.dk/	http://jyllands-posten.dk/indland/ECE9476813/naesten-hver-fjerde-dansker-mister-tillid-til-medierne/	1,0	06f690ad-a39d-4b90-9a5e-1106cc8bea6f	NOTSET
120	10040814.0	b1629349-5020-9020-1084-149056639900	jplive.indland.art.9476813	indland	1073.0	9476813.0	no	open	no	109.56.233.193	Mobile	Android Mobile	Chrome	Android	http://jyllands-posten.dk/?device=mobil	http://jyllands-posten.dk/indland/ECE9476813/naesten-hver-fjerde-dansker-mister-tillid-til-medierne/	1,0	c094c185-2cb4-4797-8c3c-605a261895f5	NOTSET
121	10041099.0	62.44.135.186#0D5AD512	jplive.forside.sec	other	1072.0	0.0	no	open	no	62.44.135.189	Tablet	iPad	Safari	iOS		http://jyllands-posten.dk/	1,0	e6a7187b-c265-41e9-a511-9ec6dfd01f04	NOTSET
122	100415.0	1adf91c0-8002-3901-7801-321467465065	jplive.forside.sec	other	1072.0	0.0	no	open	no	NOTSET	Mobile	Android Mobile	Chrome	Android		http://jyllands-posten.dk/?device=mobil	1,0	5b8c6663-f9f3-45ea-8713-b19fa1467e41	NOTSET
123	10041591.0	23e34827-8002-3902-4701-811487577244	jplive.forside.sec	other	1072.0	0.0	no	open	no	62.44.135.245	Mobile	Android Mobile	Chrome	Android	http://jyllands-posten.dk/?device=mobil	http://jyllands-posten.dk/?device=mobil	1,0	56e80eea-a3e9-410b-8c9b-9466cb430922	NOTSET
124	10041859.0	192.38.133.210#35092A55	jplive.aarhus.sec	aarhus	1184.0	0.0	no	open	no	192.38.133.215	Mobile	Android Device	Firefox	Android	http://jyllands-posten.dk/?device=mobil	http://jyllands-posten.dk/aarhus/	1,0	b60c5b85-067f-4ea6-87f3-74adf8635581	NOTSET
125	10042997.0	86f4bed2-1202-4702-0062-145546803800	jplive.international.usa.art.9472642	international	1183.0	9472642.0	no	open	no	213.113.118.253	Mobile	Android Mobile	Chrome	Android	http://jyllands-posten.dk/international/usa/ECE9472698/lars-loekke-rasmussen-billedet-af-trump-er-slet-ikke-saa-sorthvidt/	http://jyllands-posten.dk/international/usa/ECE9472642/trump-danmark-er-en-virkelig-god-allieret/	1,0	8c7979c3-272f-4604-99a7-dc34e6271c2f	NOTSET
126	10043161.0	718bc2d2-0101-5901-5904-414870563900	jplive.international.art.9476225	international	1179.0	9476225.0	no	open	no	41.82.1.114	Mobile	Android Mobile	Chrome	Android	http://jyllands-posten.dk/?device=mobil	http://jyllands-posten.dk/international/ECE9476225/rusland-oeger-atomubaadsflaade/	1,0	aced7ee7-70f6-47e4-8fcb-58ccd825fc73	NOTSET
127	1004332.0	83.90.175.138#21239018	jplive.forside.sec	other	1072.0	0.0	no	open	no	83.90.175.141	Computer	Macintosh Desktop	Safari	Mac OS		http://jyllands-posten.dk/	1,0	7439143b-8853-40b6-99f0-99eb6a227e90	NOTSET
128	10043391.0	192.38.133.210#35092A55	jplive.aarhus.sec	aarhus	1184.0	0.0	no	open	no	192.38.133.215	Mobile	Android Device	Firefox	Android	http://jyllands-posten.dk/?device=mobil	http://jyllands-posten.dk/aarhus/	1,0	b60c5b85-067f-4ea6-87f3-74adf8635581	NOTSET
129	10043425.0	ab31aa91-8408-7019-4019-914858237000	premium.kultur.anmeldelser.rytmisk.art.9470141	anmeldelser	1207.0	9470141.0	no	restricted	no	NOTSET	Mobile	iPhone	Chrome for iOS	iOS	http://jyllands-posten.dk/?device=mobil	https://jyllands-posten.dk/protected/premium/kultur/anmeldelser/rytmisk/ECE9470141/er-det-rockhistoriens-bedste-debutlp/	1,0	0135cbd7-4232-4a57-8fcf-5d12567e00a7	NOTSET
130	10043485.0	56ab88de-8502-1801-8101-991484472431	jplive.forside.sec	other	1072.0	0.0	no	open	no	NOTSET	Computer	Windows Desktop	Chrome	Windows		http://jyllands-posten.dk/	1,0	cd25b827-6040-4ed6-a9c2-e5df15b7be42	NOTSET
131	10043721.0	93.164.109.241#0D5AD512	jplive.forside.sec	other	1072.0	0.0	no	open	no	93.164.109.244	Tablet	iPad	Safari	iOS		http://jyllands-posten.dk/	1,0	b39aecf7-edc1-4ec1-be38-e3b52323e32b	NOTSET
132	10044946.0	5.186.123.185#05239018	jplive.kultur.musik.art.9476511	kultur	1206.0	9476511.0	no	open	no	5.186.123.184	Computer	Macintosh Desktop	Safari	Mac OS		http://jyllands-posten.dk/kultur/musik/ECE9476511/ukraine-har-afvist-eurovisions-boen-for-russisk-sanger/	1,0	d53bdb87-45c4-4875-ad64-f833240b62e5	NOTSET
133	10045382.0	192.38.133.210#35092A55	jplive.aarhus.sec	aarhus	1184.0	0.0	no	open	no	192.38.133.215	Mobile	Android Device	Firefox	Android	http://jyllands-posten.dk/?device=mobil	http://jyllands-posten.dk/aarhus/	1,0	b60c5b85-067f-4ea6-87f3-74adf8635581	NOTSET
134	10045390.0	88.83.6.146#0D5AD512	jplive.forside.sec	other	1072.0	0.0	no	open	no	NOTSET	Tablet	iPad	Safari	iOS	http://jyllands-posten.dk/	http://jyllands-posten.dk/	1,0	7bcc62d4-6770-4033-a120-cc9a481d2709	NOTSET
135	10046670.0	192.38.133.210#35092A55	jplive.aarhus.sec	aarhus	1184.0	0.0	no	open	no	192.38.133.215	Mobile	Android Device	Firefox	Android	http://jyllands-posten.dk/?device=mobil	http://jyllands-posten.dk/aarhus/	1,0	b60c5b85-067f-4ea6-87f3-74adf8635581	NOTSET
136	1004682.0	b03a42f8-5021-8018-1020-414910465620	jplive.forside.sec	other	1072.0	0.0	yes	open	no	NOTSET	Computer	Macintosh Desktop	Chrome	Mac OS		http://jyllands-posten.dk/	1,0	2df25d03-7944-4a22-b07a-67d8a24af28f	4e162ff8-e9a0-4535-820b-114b4bbb3127
137	10046839.0	49551de1-9502-1502-4701-381491094046	jplive.forside.sec	other	1072.0	0.0	no	open	no	NOTSET	Computer	Windows Desktop	Chrome	Windows		http://jyllands-posten.dk/	1,0	03e783b1-cb74-4124-80df-9862861b8a69	NOTSET
138	1004692.0	2c7da3ad-7702-1405-4054-145011474800	premium.kultur.anmeldelser.rytmisk.art.9470141	anmeldelser	1207.0	9470141.0	no	restricted	no	NOTSET	Mobile	Android Mobile	Chrome	Android	http://jyllands-posten.dk/	https://jyllands-posten.dk/protected/premium/kultur/anmeldelser/rytmisk/ECE9470141/er-det-rockhistoriens-bedste-debutlp/	1,0	a59d266b-7844-41c6-a0b0-77fe01c193cd	NOTSET
139	1004705.0	90.185.24.153#138C7059	jplive.forside.sec	other	1072.0	0.0	no	open	no	90.185.24.152	Mobile	iPhone	Safari	iOS		http://jyllands-posten.dk/?device=mobil	1,0	586ec538-28bc-4a32-864e-13548b813463	NOTSET
140	1004844.0	c735c3a1-9502-1502-4701-271491084059	jplive.debat.breve.art.9475490	debat	1773.0	9475490.0	no	open	no	87.48.22.133	Mobile	iPhone	Safari	iOS	http://jyllands-posten.dk/indland/ECE9476813/naesten-hver-fjerde-dansker-mister-tillid-til-medierne/	http://jyllands-posten.dk/debat/breve/ECE9475490/auken-maa-erkende-sit-ansvar/	1,0	2b799b52-36e2-45a8-a2a6-3d052cf16bf6	NOTSET
141	10048450.0	192.38.133.210#35092A55	jplive.aarhus.sec	aarhus	1184.0	0.0	no	open	no	192.38.133.215	Mobile	Android Device	Firefox	Android	http://jyllands-posten.dk/?device=mobil	http://jyllands-posten.dk/aarhus/	1,0	b60c5b85-067f-4ea6-87f3-74adf8635581	NOTSET
142	10049213.0	7d9a3c64-2302-0160-8614-732288940000	jplive.debat.leder.art.9476755	debat	1768.0	9476755.0	no	open	no	1.42.47.254	Computer	Windows Desktop	Edge	Windows	http://jyllands-posten.dk/	http://jyllands-posten.dk/debat/leder/ECE9476755/foraeldre-der-fravaelger-vacciner-skal-maerke-en-konsekvens/	1,0	3bb2e616-17bd-4cda-90fd-92a9e62a2fd9	NOTSET
143	1004973.0	62.66.142.178#0D5AD512	jplive.nyviden.art.9476337	viden	1362.0	9476337.0	no	open	no	62.66.142.177	Tablet	iPad	Safari	iOS	http://jyllands-posten.dk/	http://jyllands-posten.dk/nyviden/ECE9476337/danmarks-aeldste-kvinde-var-i-virkeligheden-en-mand/	1,0	d91509d5-2454-49a5-9fa5-d4138829db52	NOTSET
144	10050672.0	de102b91-9502-4902-0901-411474802943	jplive.forside.sec	other	1072.0	0.0	yes	open	no	5.186.57.88	Computer	Windows Desktop	Edge	Windows		http://jyllands-posten.dk/	1,0	d7c69e69-624e-420b-89e2-90255d87d930	4879dc2f-4fba-4dd5-9a49-f9c48b863664
145	1005076.0	9e02f661-0302-4105-7013-148771742300	premium.viden.art.9395679	indblik	1739.0	9395679.0	no	restricted	no	NOTSET	Computer	Windows Desktop	Edge	Windows		https://jyllands-posten.dk/protected/premium/viden/ECE9395679/den-nye-videnskab-om-aldring-saadan-kommer-man-til-at-se-yngre-ud-og-foele-sig-yngre/	1,0	468fef0a-d8f9-483b-82e1-1673aeda8a8e	NOTSET
146	10050773.0	b1629349-5020-9020-1084-149056639900	jplive.forside.sec	other	1072.0	0.0	no	open	no	109.56.233.193	Mobile	Android Mobile	Chrome	Android		http://jyllands-posten.dk/?device=mobil	1,0	c094c185-2cb4-4797-8c3c-605a261895f5	NOTSET
147	10050927.0	23e34827-8002-3902-4701-811487577244	jplive.forside.sec	other	1072.0	0.0	no	open	no	62.44.135.245	Mobile	Android Mobile	Chrome	Android	http://jyllands-posten.dk/?device=mobil	http://jyllands-posten.dk/?device=mobil	1,0	56e80eea-a3e9-410b-8c9b-9466cb430922	NOTSET
148	10051640.0	104.246.123.9#138C7059	jplive.indland.art.9476813	indland	1073.0	9476813.0	no	open	no	104.246.123.14	Mobile	iPhone	Safari	iOS	http://jyllands-posten.dk/?device=mobil	http://jyllands-posten.dk/indland/ECE9476813/naesten-hver-fjerde-dansker-mister-tillid-til-medierne/	1,0	3943ce32-e1f3-41db-908b-6070db8a5b2d	NOTSET
149	10052042.0	192.38.133.210#35092A55	jplive.aarhus.sec	aarhus	1184.0	0.0	no	open	no	192.38.133.215	Mobile	Android Device	Firefox	Android	http://jyllands-posten.dk/?device=mobil	http://jyllands-posten.dk/aarhus/	1,0	b60c5b85-067f-4ea6-87f3-74adf8635581	NOTSET
150	10052205.0	b1629349-5020-9020-1084-149056639900	jplive.forside.sec	other	1072.0	0.0	no	open	no	109.56.233.193	Mobile	Android Mobile	Chrome	Android	http://jyllands-posten.dk/?device=mobil	http://jyllands-posten.dk/?device=mobil	1,0	c094c185-2cb4-4797-8c3c-605a261895f5	NOTSET
151	10053032.0	215cbb4b-2306-5029-0103-148024934400	jplive.forside.sec	other	1072.0	0.0	no	open	no	NOTSET	Computer	Windows Desktop	Chrome	Windows		http://www.jyllands-posten.dk/	1,0	04c7d2ce-ec4d-4857-abd4-5dc5b3b5701a	NOTSET
152	10053366.0	26aa1c36-1950-2490-2701-451418737215	jplive.indland.art.9476980	indland	1073.0	9476980.0	no	open	no	90.185.25.50	Computer	Windows Desktop	Chrome	Windows	http://jyllands-posten.dk/indland/ECE9476192/ung-mand-mistede-livet-i-trafikulykke-paa-bornholm/	http://jyllands-posten.dk/indland/ECE9476980/bil-med-fem-unge-rullede-rundt-i-nordjysk-skov/	1,0	cd717800-5c93-40dc-8216-42b0a8ba1930	NOTSET
153	10053854.0	192.38.133.210#35092A55	jplive.aarhus.sec	aarhus	1184.0	0.0	no	open	no	192.38.133.215	Mobile	Android Device	Firefox	Android	http://jyllands-posten.dk/?device=mobil	http://jyllands-posten.dk/aarhus/	1,0	b60c5b85-067f-4ea6-87f3-74adf8635581	NOTSET
154	10053883.0	62.66.135.193#1E3CBA53	premium.indblik.indland.art.9474982	indblik	2555.0	9474982.0	no	restricted	no	NOTSET	Computer	Macintosh Desktop	Safari	Mac OS	http://jyllands-posten.dk/	https://jyllands-posten.dk/protected/premium/indblik/Indland/ECE9474982/demokrati-er-den-mindst-ringe-styreform/	1,0	e1000863-072d-4007-9900-cb77d219ebf2	NOTSET
155	1005391.0	5.186.124.50#138C7059	jplive.forside.sec	other	1072.0	0.0	no	open	no	5.186.124.51	Mobile	iPhone	Safari	iOS		http://jyllands-posten.dk/	1,0	e483bb9c-abb8-4afb-8325-55ce2e20d2e7	NOTSET
156	10053917.0	5a46cef8-5021-8018-1019-114457148150	jplive.indland.art.9476813	indland	1073.0	9476813.0	no	open	no	NOTSET	Mobile	Android Mobile	Chrome	Android	http://jyllands-posten.dk/?device=mobil	http://jyllands-posten.dk/indland/ECE9476813/naesten-hver-fjerde-dansker-mister-tillid-til-medierne/	1,0	9e336a13-30a4-4634-b973-b5afb60e9c26	NOTSET
157	10054264.0	11f86ff3-6501-5804-7011-114910940540	jplive.forside.sec	other	1072.0	0.0	no	open	no	NOTSET	Computer	Linux Desktop	Safari	Linux		http://jyllands-posten.dk/	1,0	c84bb6c3-06d4-4c18-be1d-4bca9c00d573	NOTSET
